Start time = Sat Mar  6 19:59:36 2021

Format: rel.time(s) press(Pa) altitude(m) temp(oC) [pitch roll yaw](rad) [ax ay az](Gs)

-12.0996;por definir;[0.012, 0.075, 0.985];[359.305, 4.378, 199.574];1615060786.04573
-12.1461;por definir;[0.012, 0.076, 0.986];[359.304, 4.38, 199.533];1615060786.07723
-12.1643;por definir;[0.01, 0.076, 0.986];[359.305, 4.383, 199.504];1615060786.11417
-12.1643;por definir;[0.012, 0.075, 0.984];[359.304, 4.38, 199.512];1615060786.14713
-12.1441;por definir;[0.012, 0.075, 0.984];[359.305, 4.377, 199.546];1615060786.17905
-12.1239;por definir;[0.012, 0.075, 0.985];[359.305, 4.377, 199.546];1615060786.17905
-12.1239;por definir;[0.012, 0.076, 0.984];[359.305, 4.378, 199.685];1615060786.24344
-12.0996;por definir;[0.011, 0.076, 0.985];[359.305, 4.378, 199.685];1615060786.24344
-12.1077;por definir;[0.013, 0.075, 0.986];[359.309, 4.378, 199.765];1615060786.27611
-12.1279;por definir;[0.011, 0.077, 0.986];[359.306, 4.375, 199.788];1615060786.31204
-12.1542;por definir;[0.011, 0.074, 0.981];[359.306, 4.372, 199.85];1615060786.37352
-12.1542;por definir;[0.013, 0.076, 0.988];[359.306, 4.372, 199.85];1615060786.37352
-12.1542;por definir;[0.013, 0.077, 0.987];[359.301, 4.375, 199.961];1615060786.41199
-12.138;por definir;[0.011, 0.076, 0.985];[359.303, 4.377, 200.062];1615060786.4452
-12.1744;por definir;[0.013, 0.075, 0.985];[359.301, 4.376, 200.125];1615060786.4785
-12.1885;por definir;[0.011, 0.076, 0.986];[359.301, 4.375, 200.167];1615060786.51178
-12.1885;por definir;[0.012, 0.075, 0.986];[359.303, 4.377, 200.169];1615060786.54328
-12.1663;por definir;[0.012, 0.077, 0.989];[359.308, 4.37, 200.133];1615060786.61116
-12.136;por definir;[0.016, 0.079, 0.988];[359.308, 4.37, 200.133];1615060786.61116
-12.1178;por definir;[0.012, 0.076, 0.985];[359.307, 4.37, 200.092];1615060786.68173
-12.1178;por definir;[0.012, 0.075, 0.985];[359.307, 4.37, 200.092];1615060786.68173
-12.1461;por definir;[0.012, 0.075, 0.986];[359.308, 4.364, 200.023];1615060786.74887
-12.1461;por definir;[0.011, 0.076, 0.986];[359.31, 4.364, 199.984];1615060786.78157
-12.1542;por definir;[0.01, 0.077, 0.987];[359.31, 4.364, 199.984];1615060786.78157
-12.1501;por definir;[0.014, 0.076, 0.987];[359.306, 4.372, 199.93];1615060786.84881
-12.1723;por definir;[0.015, 0.075, 0.985];[359.306, 4.372, 199.93];1615060786.84881
-12.1744;por definir;[0.011, 0.077, 0.985];[359.3, 4.375, 199.923];1615060786.88639
-12.2208;por definir;[0.011, 0.074, 0.984];[359.379, 4.372, 199.938];1615060786.94923
-12.2511;por definir;[0.012, 0.075, 0.986];[359.376, 4.37, 199.949];1615060786.98354
-12.2511;por definir;[0.013, 0.077, 0.986];[359.376, 4.37, 199.949];1615060786.98354
-12.2572;por definir;[0.01, 0.076, 0.983];[359.375, 4.375, 199.957];1615060787.01842
-12.2713;por definir;[0.014, 0.076, 0.985];[359.375, 4.369, 199.952];1615060787.05664
-12.2734;por definir;[0.01, 0.075, 0.984];[359.369, 4.37, 199.904];1615060787.08863
-12.2774;por definir;[0.012, 0.075, 0.986];[359.372, 4.361, 199.801];1615060787.15209
-12.243;por definir;[0.013, 0.076, 0.988];[359.372, 4.361, 199.801];1615060787.15209
-12.2693;por definir;[0.01, 0.074, 0.983];[359.365, 4.355, 199.795];1615060787.22348
-12.2693;por definir;[0.014, 0.078, 0.986];[359.364, 4.364, 199.806];1615060787.25284
-12.2693;por definir;[0.011, 0.073, 0.983];[359.365, 4.356, 199.822];1615060787.2898
-12.2936;por definir;[0.013, 0.075, 0.988];[359.365, 4.356, 199.822];1615060787.2898
-12.2936;por definir;[0.01, 0.075, 0.984];[359.355, 4.357, 199.856];1615060787.33074
-12.2491;por definir;[0.015, 0.076, 0.986];[359.348, 4.36, 199.951];1615060787.39894
-12.2491;por definir;[0.01, 0.073, 0.983];[359.348, 4.36, 199.951];1615060787.39894
-12.2774;por definir;[0.011, 0.076, 0.986];[359.354, 4.355, 199.986];1615060787.43426
-12.2915;por definir;[0.012, 0.077, 0.987];[359.354, 4.361, 199.994];1615060787.50085
-12.2915;por definir;[0.013, 0.075, 0.986];[359.354, 4.361, 199.994];1615060787.50085
-12.2996;por definir;[0.011, 0.077, 0.986];[359.352, 4.357, 199.964];1615060787.53635
-12.2552;por definir;[0.011, 0.076, 0.986];[359.356, 4.361, 199.922];1615060787.60271
-12.2572;por definir;[0.013, 0.075, 0.986];[359.356, 4.361, 199.922];1615060787.60271
-12.2491;por definir;[0.008, 0.074, 0.982];[359.352, 4.363, 199.954];1615060787.63759
-12.2612;por definir;[0.012, 0.078, 0.987];[359.355, 4.37, 200.07];1615060787.70642
-12.2612;por definir;[0.014, 0.074, 0.982];[359.352, 4.37, 200.118];1615060787.73706
-12.2572;por definir;[0.015, 0.075, 0.988];[359.352, 4.37, 200.118];1615060787.73706
-12.2875;por definir;[0.01, 0.076, 0.987];[359.347, 4.368, 200.145];1615060787.79985
-12.2875;por definir;[0.011, 0.079, 0.987];[359.347, 4.368, 200.145];1615060787.79985
-12.2532;por definir;[0.015, 0.075, 0.985];[359.341, 4.369, 200.112];1615060787.8642
-12.2532;por definir;[0.015, 0.076, 0.984];[359.332, 4.37, 200.129];1615060787.89358
-12.3016;por definir;[0.008, 0.073, 0.98];[359.332, 4.37, 200.129];1615060787.89358
-12.3279;por definir;[0.012, 0.077, 0.985];[359.337, 4.366, 200.153];1615060787.93263
-12.3279;por definir;[0.014, 0.075, 0.988];[359.333, 4.37, 200.19];1615060788.00246
-12.3239;por definir;[0.011, 0.076, 0.986];[359.333, 4.37, 200.19];1615060788.00246
-12.2936;por definir;[0.011, 0.076, 0.986];[359.337, 4.375, 200.166];1615060788.07032
-12.3037;por definir;[0.013, 0.075, 0.984];[359.337, 4.375, 200.166];1615060788.07032
-12.2814;por definir;[0.01, 0.077, 0.984];[359.409, 4.376, 200.136];1615060788.10828
-12.2814;por definir;[0.01, 0.077, 0.986];[359.404, 4.38, 200.085];1615060788.14178
-12.2592;por definir;[0.013, 0.076, 0.986];[359.402, 4.383, 200.007];1615060788.20361
-12.2592;por definir;[0.012, 0.074, 0.986];[359.402, 4.383, 200.007];1615060788.20361
-12.2107;por definir;[0.01, 0.076, 0.984];[359.394, 4.376, 200.043];1615060788.2374
-12.2148;por definir;[0.01, 0.076, 0.984];[359.395, 4.381, 200.125];1615060788.29587
-12.2148;por definir;[0.014, 0.072, 0.986];[359.386, 4.378, 200.149];1615060788.3212
-12.2309;por definir;[0.014, 0.072, 0.986];[359.384, 4.381, 200.192];1615060788.37001
-12.2309;por definir;[0.01, 0.076, 0.984];[359.384, 4.381, 200.192];1615060788.37001
-12.2148;por definir;[0.009, 0.075, 0.986];[359.384, 4.381, 200.192];1615060788.37001
-12.2532;por definir;[0.013, 0.075, 0.985];[359.385, 4.383, 200.213];1615060788.41397
-12.2188;por definir;[0.012, 0.077, 0.986];[359.375, 4.388, 200.165];1615060788.47529
-12.2188;por definir;[0.01, 0.075, 0.985];[359.375, 4.388, 200.165];1615060788.47529
-12.1582;por definir;[0.013, 0.075, 0.986];[359.374, 4.386, 200.113];1615060788.51374
-12.1602;por definir;[0.011, 0.075, 0.985];[359.368, 4.38, 200.048];1615060788.57819
-12.1542;por definir;[0.008, 0.075, 0.986];[359.368, 4.38, 200.048];1615060788.57819
-12.1542;por definir;[0.013, 0.075, 0.987];[359.371, 4.382, 200.063];1615060788.61646
-12.1845;por definir;[0.013, 0.075, 0.983];[359.363, 4.381, 200.114];1615060788.67875
-12.14;por definir;[0.012, 0.077, 0.987];[359.363, 4.381, 200.114];1615060788.67875
-12.1622;por definir;[0.012, 0.076, 0.986];[359.366, 4.385, 200.1];1615060788.71659
-12.1542;por definir;[0.013, 0.075, 0.985];[359.359, 4.382, 200.103];1615060788.74786
-12.1138;por definir;[0.01, 0.076, 0.986];[359.352, 4.378, 200.082];1615060788.78472
-12.1138;por definir;[0.011, 0.077, 0.986];[359.356, 4.382, 200.05];1615060788.81768
-12.1319;por definir;[0.014, 0.073, 0.983];[359.354, 4.382, 200.048];1615060788.84846
-12.1501;por definir;[0.012, 0.076, 0.977];[359.343, 4.374, 200.075];1615060788.88415
-12.1057;por definir;[0.009, 0.076, 0.991];[359.341, 4.375, 200.129];1615060788.91763
-12.1198;por definir;[0.011, 0.073, 0.99];[359.343, 4.371, 200.278];1615060788.98616
-12.1198;por definir;[0.013, 0.074, 0.986];[359.343, 4.371, 200.278];1615060788.98616
-12.1259;por definir;[0.008, 0.077, 0.988];[359.332, 4.365, 200.321];1615060789.01828
-12.0956;por definir;[0.012, 0.078, 0.985];[359.337, 4.365, 200.347];1615060789.05136
-12.0915;por definir;[0.013, 0.075, 0.985];[359.332, 4.363, 200.344];1615060789.09106
-12.1441;por definir;[0.009, 0.074, 0.989];[359.328, 4.363, 200.309];1615060789.1235
-12.1178;por definir;[0.009, 0.076, 0.983];[359.335, 4.371, 200.251];1615060789.18878
-12.1097;por definir;[0.014, 0.074, 0.985];[359.33, 4.372, 200.262];1615060789.22368
-12.1097;por definir;[0.012, 0.074, 0.984];[359.33, 4.372, 200.262];1615060789.22368
-12.1037;por definir;[0.008, 0.077, 0.985];[359.325, 4.37, 200.265];1615060789.25689
-12.1461;por definir;[0.011, 0.076, 0.984];[359.333, 4.371, 200.279];1615060789.2903
-12.1723;por definir;[0.012, 0.075, 0.983];[359.333, 4.374, 200.278];1615060789.32466
-12.1804;por definir;[0.011, 0.075, 0.986];[359.328, 4.373, 200.23];1615060789.35713
-12.1885;por definir;[0.011, 0.076, 0.986];[359.33, 4.376, 200.143];1615060789.42667
-12.1885;por definir;[0.011, 0.075, 0.983];[359.33, 4.376, 200.143];1615060789.42667
-12.1764;por definir;[0.01, 0.077, 0.992];[359.335, 4.372, 200.094];1615060789.49466
-12.1764;por definir;[0.015, 0.073, 0.978];[359.329, 4.371, 200.035];1615060789.52725
-12.1562;por definir;[0.016, 0.074, 0.987];[359.329, 4.371, 200.035];1615060789.52725
-12.2047;por definir;[0.008, 0.077, 0.981];[359.327, 4.374, 199.923];1615060789.59353
-12.2047;por definir;[0.011, 0.076, 0.983];[359.332, 4.379, 199.879];1615060789.61992
-12.1663;por definir;[0.012, 0.074, 0.979];[359.332, 4.379, 199.879];1615060789.61992
-12.1441;por definir;[0.01, 0.076, 0.983];[359.328, 4.373, 199.779];1615060789.68852
-12.1723;por definir;[0.008, 0.077, 0.986];[359.328, 4.373, 199.779];1615060789.68852
-12.1723;por definir;[0.015, 0.074, 0.986];[359.337, 4.375, 199.744];1615060789.72466
-12.1723;por definir;[0.016, 0.073, 0.985];[359.331, 4.368, 199.739];1615060789.75662
-12.1501;por definir;[0.007, 0.077, 0.986];[359.331, 4.371, 199.754];1615060789.82272
-12.1259;por definir;[0.009, 0.077, 0.983];[359.331, 4.371, 199.754];1615060789.82272
-12.138;por definir;[0.014, 0.075, 0.986];[359.325, 4.373, 199.731];1615060789.89029
-12.0956;por definir;[0.012, 0.075, 0.982];[359.325, 4.373, 199.731];1615060789.89029
-12.0956;por definir;[0.011, 0.077, 0.985];[359.327, 4.379, 199.689];1615060789.92807
-12.1158;por definir;[0.016, 0.073, 0.984];[359.33, 4.384, 199.649];1615060789.95905
-12.1057;por definir;[0.01, 0.075, 0.983];[359.318, 4.383, 199.6];1615060790.02936
-12.1057;por definir;[0.01, 0.076, 0.985];[359.318, 4.383, 199.6];1615060790.02936
-12.1077;por definir;[0.013, 0.075, 0.985];[359.322, 4.389, 199.583];1615060790.06395
-12.1501;por definir;[0.013, 0.076, 0.985];[359.323, 4.387, 199.564];1615060790.09506
-12.1441;por definir;[0.009, 0.076, 0.984];[359.321, 4.385, 199.57];1615060790.12924
-12.1279;por definir;[0.009, 0.076, 0.984];[359.325, 4.385, 199.612];1615060790.16158
-12.1663;por definir;[0.013, 0.075, 0.983];[359.33, 4.384, 199.696];1615060790.19617
-12.1663;por definir;[0.011, 0.076, 0.986];[359.326, 4.385, 199.826];1615060790.26627
-12.1481;por definir;[0.011, 0.076, 0.984];[359.326, 4.388, 199.921];1615060790.30031
-12.1521;por definir;[0.013, 0.075, 0.986];[359.324, 4.387, 199.972];1615060790.33252
-12.1602;por definir;[0.013, 0.074, 0.986];[359.324, 4.387, 199.972];1615060790.33252
-12.1299;por definir;[0.01, 0.076, 0.984];[359.323, 4.389, 199.987];1615060790.40146
-12.1299;por definir;[0.011, 0.078, 0.986];[359.323, 4.389, 199.987];1615060790.40146
-12.1259;por definir;[0.012, 0.076, 0.984];[359.319, 4.394, 199.953];1615060790.46826
-12.0956;por definir;[0.012, 0.076, 0.984];[359.319, 4.394, 199.953];1615060790.46826
-12.0976;por definir;[0.012, 0.076, 0.986];[359.317, 4.391, 199.945];1615060790.53585
-12.0612;por definir;[0.012, 0.075, 0.983];[359.317, 4.391, 199.945];1615060790.53585
-12.039;por definir;[0.012, 0.075, 0.984];[359.317, 4.39, 199.985];1615060790.57362
-12.0188;por definir;[0.012, 0.075, 0.986];[359.311, 4.384, 200.014];1615060790.63792
-12.0188;por definir;[0.013, 0.074, 0.985];[359.311, 4.384, 200.014];1615060790.63792
-11.9946;por definir;[0.011, 0.076, 0.985];[359.312, 4.379, 199.931];1615060790.70432
-12.0471;por definir;[0.011, 0.076, 0.984];[359.312, 4.379, 199.931];1615060790.70432
-12.0451;por definir;[0.015, 0.074, 0.984];[359.311, 4.378, 199.899];1615060790.74211
-12.0633;por definir;[0.012, 0.076, 0.984];[359.312, 4.377, 199.879];1615060790.80596
-12.0511;por definir;[0.01, 0.076, 0.983];[359.312, 4.377, 199.879];1615060790.80596
-12.0511;por definir;[0.012, 0.075, 0.983];[359.312, 4.374, 199.897];1615060790.84213
-12.0127;por definir;[0.013, 0.074, 0.984];[359.312, 4.371, 199.972];1615060790.90645
-12.0451;por definir;[0.013, 0.076, 0.984];[359.318, 4.371, 199.981];1615060790.95171
-12.0451;por definir;[0.013, 0.076, 0.984];[359.311, 4.37, 199.964];1615060790.98105
-12.0451;por definir;[0.014, 0.075, 0.983];[359.311, 4.37, 199.964];1615060790.98105
-12.0835;por definir;[0.014, 0.074, 0.983];[359.311, 4.37, 199.964];1615060790.98105
-12.1097;por definir;[0.011, 0.077, 0.986];[359.308, 4.369, 199.933];1615060791.02429
-12.1299;por definir;[0.012, 0.076, 0.983];[359.312, 4.373, 199.889];1615060791.05558
-12.1319;por definir;[0.01, 0.076, 0.984];[359.314, 4.376, 199.835];1615060791.12205
-12.1239;por definir;[0.01, 0.076, 0.985];[359.32, 4.376, 199.803];1615060791.15532
-12.1239;por definir;[0.013, 0.075, 0.987];[359.32, 4.376, 199.803];1615060791.15532
-12.1441;por definir;[0.011, 0.075, 0.983];[359.319, 4.37, 199.701];1615060791.22168
-12.1723;por definir;[0.009, 0.075, 0.985];[359.322, 4.374, 199.658];1615060791.25586
-12.1723;por definir;[0.013, 0.075, 0.984];[359.322, 4.374, 199.658];1615060791.25586
-12.14;por definir;[0.012, 0.075, 0.985];[359.322, 4.369, 199.712];1615060791.33438
-12.14;por definir;[0.008, 0.076, 0.983];[359.322, 4.369, 199.712];1615060791.33438
-12.1501;por definir;[0.013, 0.076, 0.983];[359.33, 4.38, 199.767];1615060791.40117
-12.1481;por definir;[0.013, 0.076, 0.986];[359.329, 4.379, 199.786];1615060791.43604
-12.1481;por definir;[0.01, 0.075, 0.984];[359.333, 4.382, 199.803];1615060791.46824
-12.1602;por definir;[0.012, 0.076, 0.986];[359.328, 4.38, 199.829];1615060791.50125
-12.1683;por definir;[0.012, 0.076, 0.983];[359.327, 4.383, 199.806];1615060791.5335
-12.1946;por definir;[0.01, 0.076, 0.985];[359.331, 4.383, 199.724];1615060791.56919
-12.2188;por definir;[0.01, 0.075, 0.985];[359.331, 4.383, 199.724];1615060791.56919
-12.2047;por definir;[0.014, 0.075, 0.984];[359.323, 4.378, 199.46];1615060791.6379
-12.2047;por definir;[0.012, 0.076, 0.988];[359.323, 4.378, 199.46];1615060791.6379
-12.2047;por definir;[0.011, 0.077, 0.989];[359.327, 4.375, 199.346];1615060791.67373
-12.1764;por definir;[0.013, 0.076, 0.988];[359.328, 4.371, 199.274];1615060791.70822
-12.142;por definir;[0.013, 0.076, 0.987];[359.329, 4.371, 199.261];1615060791.74023
-12.1299;por definir;[0.014, 0.076, 0.986];[359.33, 4.369, 199.23];1615060791.77715
-12.1299;por definir;[0.009, 0.074, 0.982];[359.33, 4.371, 199.174];1615060791.80905
-12.1138;por definir;[0.012, 0.076, 0.985];[359.334, 4.373, 199.129];1615060791.84114
-12.136;por definir;[0.012, 0.076, 0.983];[359.327, 4.375, 199.103];1615060791.8754
-12.1501;por definir;[0.011, 0.074, 0.983];[359.327, 4.374, 199.084];1615060791.9086
-12.1845;por definir;[0.012, 0.077, 0.983];[359.327, 4.375, 199.061];1615060791.94303
-12.1622;por definir;[0.011, 0.075, 0.984];[359.326, 4.377, 199.063];1615060792.00039
-12.1562;por definir;[0.012, 0.075, 0.983];[359.327, 4.375, 199.078];1615060792.0321
-12.1521;por definir;[0.017, 0.069, 0.983];[359.33, 4.38, 199.108];1615060792.06603
-12.1521;por definir;[0.019, 0.073, 0.979];[359.31, 4.366, 199.146];1615060792.09761
-12.142;por definir;[0.005, 0.081, 0.992];[359.337, 4.382, 199.178];1615060792.13783
-12.1804;por definir;[0.004, 0.075, 0.967];[359.337, 4.382, 199.178];1615060792.13783
-12.1542;por definir;[0.02, 0.074, 0.97];[359.32, 4.37, 199.195];1615060792.21081
-12.1319;por definir;[0.003, 0.084, 0.995];[359.341, 4.388, 199.241];1615060792.24481
-12.1319;por definir;[0.015, 0.073, 0.974];[359.343, 4.383, 199.266];1615060792.27057
-12.1319;por definir;[0.018, 0.072, 0.976];[359.319, 4.375, 199.313];1615060792.32712
-12.134;por definir;[0.009, 0.077, 0.984];[359.319, 4.375, 199.313];1615060792.32712
-12.134;por definir;[0.003, 0.08, 0.992];[359.319, 4.375, 199.313];1615060792.32712
-12.142;por definir;[0.018, 0.072, 0.989];[359.324, 4.375, 199.349];1615060792.39979
-12.142;por definir;[0.019, 0.072, 0.989];[359.324, 4.375, 199.349];1615060792.39979
-12.142;por definir;[0.007, 0.078, 0.986];[359.315, 4.369, 199.303];1615060792.43493
-12.142;por definir;[0.015, 0.074, 0.987];[359.331, 4.377, 199.269];1615060792.47317
-12.1117;por definir;[0.015, 0.074, 0.981];[359.317, 4.365, 199.236];1615060792.53531
-12.1037;por definir;[0.011, 0.077, 0.982];[359.317, 4.365, 199.236];1615060792.53531
-12.0936;por definir;[0.011, 0.075, 0.981];[359.334, 4.375, 199.171];1615060792.60312
-12.1138;por definir;[0.019, 0.072, 0.986];[359.334, 4.375, 199.171];1615060792.60312
-12.1138;por definir;[0.007, 0.079, 0.985];[359.318, 4.369, 199.081];1615060792.64133
-12.1138;por definir;[0.009, 0.077, 0.985];[359.325, 4.383, 198.992];1615060792.71555
-12.0734;por definir;[0.016, 0.074, 0.986];[359.312, 4.377, 198.925];1615060792.74988
-12.0552;por definir;[0.01, 0.076, 0.985];[359.313, 4.375, 198.846];1615060792.7841
-12.0552;por definir;[0.009, 0.077, 0.983];[359.313, 4.375, 198.846];1615060792.7841
-12.043;por definir;[0.017, 0.074, 0.987];[359.322, 4.381, 198.788];1615060792.81705
-12.0148;por definir;[0.013, 0.074, 0.986];[359.308, 4.372, 198.741];1615060792.88474
-12.0148;por definir;[0.006, 0.077, 0.983];[359.32, 4.374, 198.745];1615060792.91922
-12.0148;por definir;[0.015, 0.074, 0.987];[359.32, 4.374, 198.745];1615060792.91922
-12.0006;por definir;[0.015, 0.075, 0.986];[359.318, 4.372, 198.767];1615060792.95229
-11.9865;por definir;[0.008, 0.077, 0.984];[359.308, 4.37, 198.781];1615060792.98593
-12.0309;por definir;[0.009, 0.077, 0.984];[359.315, 4.37, 198.798];1615060793.02018
-12.0633;por definir;[0.012, 0.076, 0.986];[359.31, 4.37, 198.735];1615060793.08581
-12.0774;por definir;[0.012, 0.076, 0.986];[359.315, 4.376, 198.657];1615060793.1325
-12.0774;por definir;[0.009, 0.076, 0.983];[359.315, 4.376, 198.657];1615060793.1325
-12.0511;por definir;[0.012, 0.076, 0.985];[359.316, 4.376, 198.636];1615060793.16457
-12.0511;por definir;[0.014, 0.072, 0.983];[359.316, 4.376, 198.636];1615060793.16457
-12.035;por definir;[0.01, 0.077, 0.985];[359.315, 4.378, 198.554];1615060793.24239
-12.035;por definir;[0.011, 0.076, 0.986];[359.315, 4.378, 198.554];1615060793.24239
-12.0168;por definir;[0.013, 0.074, 0.983];[359.316, 4.38, 198.487];1615060793.27475
-11.9946;por definir;[0.013, 0.075, 0.984];[359.313, 4.377, 198.424];1615060793.30761
-11.9622;por definir;[0.011, 0.076, 0.985];[359.317, 4.379, 198.356];1615060793.37343
-11.9622;por definir;[0.013, 0.075, 0.987];[359.314, 4.378, 198.347];1615060793.40329
-11.9784;por definir;[0.01, 0.077, 0.986];[359.314, 4.38, 198.281];1615060793.43629
-11.9542;por definir;[0.014, 0.075, 0.986];[359.32, 4.382, 198.229];1615060793.47734
-11.9784;por definir;[0.011, 0.076, 0.986];[359.314, 4.378, 198.27];1615060793.53838
-11.9582;por definir;[0.012, 0.076, 0.985];[359.318, 4.382, 198.313];1615060793.58005
-11.9622;por definir;[0.01, 0.076, 0.986];[359.313, 4.381, 198.348];1615060793.63064
-11.9804;por definir;[0.012, 0.074, 0.986];[359.314, 4.381, 198.409];1615060793.67495
-11.9966;por definir;[0.014, 0.075, 0.984];[359.313, 4.381, 198.44];1615060793.71608
-11.9925;por definir;[0.011, 0.076, 0.984];[359.311, 4.374, 198.479];1615060793.77828
-11.9845;por definir;[0.011, 0.075, 0.986];[359.314, 4.374, 198.479];1615060793.81908
-11.9966;por definir;[0.011, 0.075, 0.985];[359.316, 4.377, 198.466];1615060793.87014
-12.0047;por definir;[0.012, 0.075, 0.985];[359.316, 4.376, 198.482];1615060793.92132
-11.9865;por definir;[0.011, 0.075, 0.985];[359.315, 4.374, 198.515];1615060793.96628
-11.9865;por definir;[0.013, 0.076, 0.986];[359.315, 4.374, 198.515];1615060793.96628
-11.9905;por definir;[0.009, 0.076, 0.986];[359.316, 4.381, 198.554];1615060794.0372
-11.9905;por definir;[0.012, 0.075, 0.986];[359.314, 4.38, 198.586];1615060794.06955
-11.9966;por definir;[0.013, 0.074, 0.985];[359.314, 4.38, 198.586];1615060794.06955
-11.9885;por definir;[0.012, 0.075, 0.986];[359.31, 4.378, 198.653];1615060794.11473
-11.9885;por definir;[0.011, 0.076, 0.986];[359.314, 4.378, 198.65];1615060794.16733
-11.9562;por definir;[0.012, 0.075, 0.985];[359.314, 4.378, 198.65];1615060794.16733
-11.9582;por definir;[0.013, 0.074, 0.984];[359.313, 4.375, 198.595];1615060794.20261
-11.9582;por definir;[0.013, 0.074, 0.984];[359.313, 4.375, 198.595];1615060794.20261
-11.9744;por definir;[0.01, 0.075, 0.983];[359.312, 4.375, 198.456];1615060794.26978
-11.9744;por definir;[0.011, 0.076, 0.985];[359.312, 4.375, 198.456];1615060794.26978
-11.9925;por definir;[0.013, 0.075, 0.986];[359.313, 4.374, 198.402];1615060794.30274
-11.9925;por definir;[0.014, 0.075, 0.984];[359.31, 4.372, 198.366];1615060794.33805
-11.9441;por definir;[0.01, 0.076, 0.985];[359.31, 4.372, 198.366];1615060794.33805
-11.9441;por definir;[0.01, 0.076, 0.986];[359.314, 4.375, 198.29];1615060794.38802
-11.938;por definir;[0.011, 0.075, 0.985];[359.314, 4.375, 198.29];1615060794.38802
-11.938;por definir;[0.012, 0.074, 0.986];[359.314, 4.373, 198.153];1615060794.43893
-11.9602;por definir;[0.011, 0.075, 0.985];[359.315, 4.368, 198.051];1615060794.47221
-11.9562;por definir;[0.012, 0.075, 0.986];[359.316, 4.37, 197.968];1615060794.50402
-11.9784;por definir;[0.013, 0.076, 0.987];[359.315, 4.368, 197.905];1615060794.53906
-12.0107;por definir;[0.011, 0.077, 0.984];[359.314, 4.366, 197.828];1615060794.57253
-11.9885;por definir;[0.009, 0.07, 0.989];[359.313, 4.367, 197.792];1615060794.59524
-11.9885;por definir;[0.011, 0.075, 0.98];[359.316, 4.358, 197.729];1615060794.6396
-12.039;por definir;[0.012, 0.072, 0.983];[359.319, 4.357, 197.661];1615060794.68928
-12.039;por definir;[0.014, 0.075, 0.986];[359.308, 4.354, 197.661];1615060794.7161
-12.0693;por definir;[0.016, 0.076, 0.986];[359.308, 4.354, 197.661];1615060794.7161
-12.0693;por definir;[0.012, 0.072, 0.987];[359.308, 4.354, 197.661];1615060794.7161
-12.0976;por definir;[0.01, 0.077, 0.986];[359.315, 4.352, 197.72];1615060794.78935
-12.0976;por definir;[0.01, 0.077, 0.986];[359.315, 4.355, 197.731];1615060794.80828
-12.0552;por definir;[0.014, 0.073, 0.985];[359.313, 4.354, 197.779];1615060794.85554
-12.0855;por definir;[0.01, 0.076, 0.984];[359.32, 4.357, 197.855];1615060794.88827
-12.0855;por definir;[0.009, 0.076, 0.983];[359.32, 4.357, 197.855];1615060794.88827
-12.043;por definir;[0.013, 0.076, 0.988];[359.318, 4.358, 197.911];1615060794.92845
-12.0814;por definir;[0.013, 0.076, 0.988];[359.314, 4.36, 197.947];1615060794.95973
-12.0814;por definir;[0.011, 0.075, 0.985];[359.314, 4.36, 197.947];1615060794.95973
-12.0572;por definir;[0.013, 0.076, 0.985];[359.316, 4.361, 197.977];1615060795.0353
-12.0814;por definir;[0.015, 0.074, 0.984];[359.316, 4.361, 197.977];1615060795.0353
-12.0895;por definir;[0.01, 0.076, 0.984];[359.316, 4.365, 197.97];1615060795.10346
-12.0936;por definir;[0.01, 0.076, 0.985];[359.318, 4.368, 197.991];1615060795.13793
-12.0835;por definir;[0.012, 0.074, 0.984];[359.318, 4.368, 197.991];1615060795.13793
-12.0915;por definir;[0.011, 0.076, 0.985];[359.32, 4.366, 198.014];1615060795.20574
-12.0915;por definir;[0.009, 0.076, 0.986];[359.32, 4.366, 198.014];1615060795.20574
-12.1299;por definir;[0.012, 0.075, 0.987];[359.325, 4.372, 198.02];1615060795.24215
-12.138;por definir;[0.013, 0.075, 0.982];[359.32, 4.368, 198.009];1615060795.30632
-12.138;por definir;[0.011, 0.076, 0.986];[359.32, 4.372, 197.981];1615060795.33169
-12.138;por definir;[0.012, 0.076, 0.985];[359.32, 4.372, 197.952];1615060795.35978
-12.1259;por definir;[0.013, 0.076, 0.985];[359.32, 4.372, 197.952];1615060795.35978
-12.1259;por definir;[0.013, 0.075, 0.985];[359.318, 4.373, 197.938];1615060795.4164
-12.1259;por definir;[0.008, 0.083, 0.981];[359.337, 4.379, 197.968];1615060795.45991
-12.134;por definir;[0.013, 0.073, 0.977];[359.409, 4.373, 198.031];1615060795.49718
-12.134;por definir;[0.008, 0.08, 1.053];[359.33, 4.37, 198.081];1615060795.53051
-12.134;por definir;[0.001, 0.079, 0.988];[359.411, 4.361, 198.082];1615060795.56124
-12.1057;por definir;[0.017, 0.072, 0.99];[359.422, 4.368, 198.066];1615060795.59633
-12.1016;por definir;[0.009, 0.076, 0.989];[359.404, 4.36, 198.076];1615060795.63334
-12.1117;por definir;[0.008, 0.077, 0.982];[359.406, 4.366, 198.126];1615060795.6956
-12.1239;por definir;[0.015, 0.074, 0.981];[359.392, 4.36, 198.149];1615060795.72547
-12.1441;por definir;[0.007, 0.078, 0.982];[359.384, 4.357, 198.177];1615060795.75923
